#	queens	moves	run time
1497	1	2	23633
1498	1	4	38325
1499	1	6	56209
1500	3	5	48864
1501	3	5	47586
1502	3	0	7665
1503	2	2	23634
1504	2	2	23953
1505	1	5	46947
1506	2	2	34492
1507	1	3	31298
1508	2	3	31618
1509	1	3	31618
1510	1	1	15649
1511	1	0	8623
1512	2	2	23314
1513	1	5	72497
1514	2	7	66749
1515	2	4	62916
1516	2	3	53335
1517	2	0	7665
1518	1	4	40560
1519	2	3	31299
1520	1	3	30659
1521	2	3	31299
1522	1	2	23634
1523	1	6	88146
1524	1	1	16926
1525	1	3	31299
1526	2	0	7984
1527	2	4	38964
1528	1	3	34492
1529	1	3	31618
1530	3	0	7984
1531	1	5	47905
1532	1	2	24272
1533	2	1	15330
1534	2	2	23315
1535	2	4	40880
1536	1	6	58126
1537	2	3	31618
1538	1	0	7984
1539	2	6	55570
1540	2	0	7984
1541	1	5	48225
1542	2	2	23634
1543	1	4	40880
1544	2	4	40560
1545	1	1	15969
1546	3	2	24591
1547	3	2	24591
1548	2	3	31937
1549	1	5	48225
1550	1	3	32257
1551	2	2	23952
1552	1	1	16287
1553	1	2	23953
1554	2	3	31618
1555	2	6	55890
1556	1	3	30979
1557	2	1	15968
1558	1	3	31617
1559	1	3	31299
1560	1	8	76330
1561	2	3	31937
1562	1	3	31937
1563	1	3	31298
1564	2	0	7985
1565	3	0	7984
1566	3	0	7984
1567	2	0	7665
1568	1	2	22995
1569	2	5	49183
1570	2	3	31617
1571	2	2	23315
1572	2	0	7665
1573	2	2	26189
1574	1	2	23952
1575	1	2	23314
1576	1	1	15969
1577	3	0	7984
1578	1	1	15649
1579	2	6	54932
1580	1	2	23314
1581	2	0	7984
1582	3	0	7984
1583	1	1	15968
1584	3	0	7984
1585	4	0	8303
1586	2	3	30659
1587	2	6	56848
1588	1	1	15969
1589	1	1	15649
1590	1	3	30979
1591	1	3	32576
1592	2	0	7984
1593	2	5	47586
1594	1	2	22995
1595	1	4	41518
1596	1	6	58126
1597	3	2	23314
1598	2	6	57487
1599	2	2	23953
1600	2	3	32895
1601	1	7	67707
1602	1	2	23633
1603	2	4	40241
1604	2	2	23953
1605	4	0	7984
1606	2	2	23953
1607	1	3	31617
1608	1	1	15968
1609	2	5	48225
1610	1	4	39602
1611	1	2	22995
1612	1	0	8304
1613	1	0	8304
1614	1	3	30340
1615	1	0	8304
1616	2	15	135094
1617	1	1	15968
1618	1	2	23633
1619	2	2	23634
1620	1	3	30979
1621	2	4	40240
1622	1	4	38644
1623	1	0	8303
1624	1	4	39922
1625	1	3	31937
1626	1	6	56848
1627	2	0	8623
1628	1	1	15649
1629	2	3	30660
1630	1	4	38963
1631	2	4	39602
1632	2	0	8304
1633	2	2	23314
1634	1	7	67707
1635	3	2	23953
1636	2	1	15649
1637	1	3	30979
1638	1	2	23953
1639	1	0	8304
1640	1	3	32895
1641	1	1	15968
1642	2	1	15649
1643	2	0	7984
1644	1	1	15649
1645	2	5	48544
1646	2	1	15969
1647	1	3	31618
1648	1	4	38644
1649	2	0	7985
1650	2	6	56209
1651	3	0	7984
1652	2	0	7984
1653	2	4	42476
1654	2	2	23314
1655	3	0	7665
1656	2	1	15329
1657	1	4	38963
1658	1	3	31298
1659	2	3	56848
1660	2	0	55890
1661	1	8	182361
1662	1	1	22036
1663	2	6	159366
1664	1	0	29702
1665	1	2	68346
1666	1	7	170225
1667	2	5	144037
1668	1	2	28743
1669	2	2	68665
1670	1	2	75371
1671	1	2	28743
1672	2	3	83037
1673	1	2	75052
1674	1	1	66749
1675	1	4	131900
1676	2	4	101560
1677	1	3	79204
1678	2	3	84952
1679	2	4	98047
1680	1	2	83037
1681	1	3	82078
1682	2	0	13094
1683	3	3	89105
1684	1	1	16288
1685	2	5	143717
1686	2	1	20440
1687	2	2	69304
1688	2	2	68026
1689	3	4	45350
1690	1	3	31937
1691	1	2	22995
1692	2	4	38325
1693	2	0	7984
1694	2	2	29382
1695	1	5	49183
1696	1	4	38644
1697	1	4	40560
1698	3	3	31617
1699	1	4	39922
1700	1	2	24272
1701	1	3	30340
1702	1	1	15649
1703	2	4	38005
1704	1	1	15968
1705	2	2	22995
1706	1	2	23633
1707	1	1	15649
1708	1	2	23314
1709	1	3	31618
1710	3	3	31617
1711	2	6	55251
1712	2	0	7665
1713	1	3	31617
1714	3	4	39921
1715	1	2	22356
1716	1	1	15649
1717	1	1	15969
1718	2	0	7985
1719	2	0	7665
1720	2	6	55252
1721	2	3	31937
1722	4	0	7665
1723	3	0	7984
1724	1	2	23953
1725	2	2	23633
1726	1	8	77926
1727	1	4	39602
1728	1	3	33214
1729	1	2	22995
1730	1	0	7665
1731	3	1	15649
1732	1	2	23634
1733	2	3	31298
1734	1	4	41199
1735	1	3	31937
1736	3	0	7984
1737	3	0	7984
1738	1	1	15650
1739	1	5	46628
1740	1	3	30979
1741	1	2	23314
1742	1	6	55251
1743	1	1	15330
1744	1	5	46628
1745	1	1	15969
1746	1	1	16288
1747	1	4	39602
1748	2	1	15330
1749	2	2	23314
1750	1	2	23953
1751	1	1	15969
1752	1	3	31298
1753	2	5	48544
1754	1	6	54932
1755	1	4	46309
1756	2	1	15649
1757	1	0	7985
1758	3	0	7985
1759	1	2	23633
1760	1	3	32256
1761	1	2	23315
1762	2	0	38963
1763	1	5	47267
1764	1	7	63235
1765	1	7	92617
1766	2	3	31299
1767	1	4	40241
1768	1	1	15649
1769	4	1	16608
1770	1	7	62277
1771	2	8	86550
1772	1	3	31298
1773	2	3	30979
1774	1	1	15968
1775	2	0	7984
1776	2	4	39921
1777	2	2	23953
1778	1	1	15330
1779	2	3	32576
1780	1	4	38963
1781	2	0	12456
1782	1	4	44393
1783	2	3	33853
1784	2	4	38964
1785	2	2	23633
1786	1	3	32256
1787	1	3	31618
1788	4	0	8303
1789	1	3	31298
1790	2	4	40560
1791	2	2	23634
1792	2	3	32576
1793	2	2	23314
1794	2	6	56529
1795	1	5	47906
1796	3	0	8304
1797	1	2	23633
1798	2	3	32576
1799	1	3	31299
1800	2	4	40240
1801	1	4	39282
1802	2	1	15968
1803	2	3	32257
1804	2	7	67068
1805	1	3	31618
1806	2	1	15649
1807	2	0	7665
1808	2	3	31299
1809	2	4	39602
1810	3	0	7984
1811	1	3	32576
1812	1	5	50780
1813	2	6	55571
1814	1	1	15968
1815	3	0	8304
1816	1	3	30979
1817	2	4	40561
1818	2	0	7985
1819	1	1	17246
1820	2	3	30979
1821	1	3	31617
1822	1	6	55890
1823	2	4	38644
1824	1	5	51419
1825	2	5	47267
1826	2	5	47906
1827	1	5	47267
1828	1	1	15649
1829	1	0	7984
1830	1	0	7985
1831	1	1	15969
1832	1	0	8304
1833	1	0	7665
1834	1	0	7984
1835	2	1	15649
1836	2	3	31937
1837	1	0	7985
1838	2	4	38324
1839	3	5	49184
1840	2	1	15649
1841	2	2	23633
1842	1	2	22995
1843	1	2	23633
1844	1	2	23952
1845	2	3	31618
1846	3	0	7665
1847	3	3	31298
1848	1	3	31937
1849	1	2	24591
1850	2	2	23314
1851	3	1	15969
1852	1	1	16288
1853	2	3	30979
1854	3	0	7984
1855	3	1	15969
1856	1	0	8623
1857	1	5	51099
1858	2	2	22995
1859	1	7	66429
1860	1	2	23314
1861	1	3	31299
1862	2	3	30979
1863	2	4	39283
1864	1	6	57806
1865	2	3	30979
1866	1	2	30979
1867	3	1	16927
1868	1	2	24591
1869	1	2	24272
1870	2	3	31618
1871	2	4	41199
1872	1	0	8304
1873	1	6	56528
1874	1	1	15969
1875	1	4	41518
1876	2	4	39922
1877	2	3	31298
1878	1	1	16607
1879	1	0	13094
1880	1	4	40241
1881	3	0	8304
1882	1	1	15969
1883	1	2	23634
1884	1	0	8304
1885	1	1	15649
1886	2	0	7665
1887	2	2	23633
1888	1	5	47586
1889	1	2	23634
1890	1	6	56209
1891	1	5	48225
1892	1	4	38644
1893	1	2	24592
1894	2	3	30659
1895	1	5	46309
1896	1	5	47586
1897	1	2	23634
1898	2	0	10858
1899	2	0	8623
1900	2	6	64833
1901	1	3	32256
1902	2	4	39602
1903	2	1	17566
1904	1	4	39921
1905	1	5	47906
1906	2	0	7665
1907	2	0	7665
1908	1	3	31298
1909	2	3	30979
1910	3	0	7665
1911	1	4	38963
1912	4	0	7984
1913	2	3	31298
1914	3	0	7984
1915	1	2	22994
1916	1	5	47906
1917	2	0	7665
1918	2	2	23633
1919	1	5	48225
1920	2	2	23314
1921	2	4	39283
1922	2	5	48544
1923	1	2	23633
1924	1	3	31618
1925	1	1	15969
1926	2	9	83356
1927	4	0	7984
1928	3	1	16288
1929	1	3	32256
1930	2	2	23314
1931	1	2	23314
1932	1	1	15969
1933	1	2	23633
1934	2	5	45989
1935	2	2	23314
1936	1	4	39282
1937	1	3	33853
1938	1	3	33215
1939	2	4	44073
1940	3	0	8303
1941	1	0	10220
1942	2	3	32257
1943	1	2	24592
1944	1	6	56210
1945	1	2	23634
1946	2	3	31298
1947	2	3	32256
1948	2	3	34173
1949	2	5	47586
1950	2	3	31298
1951	1	1	15649
1952	3	5	47906
1953	2	3	31937
1954	2	3	31299
1955	1	4	39922
1956	1	2	23634
1957	2	1	15968
1958	1	3	31299
1959	1	3	31618
1960	2	2	23633
1961	1	1	15649
1962	1	1	15969
1963	2	1	15330
1964	2	1	15649
1965	1	3	31299
1966	1	0	7984
1967	1	5	47905
1968	1	4	41518
1969	1	3	32256
1970	2	4	38324
1971	1	4	40560
1972	1	4	38643
1973	1	5	48226
1974	1	4	39602
1975	1	0	8304
1976	2	0	8304
1977	1	7	64194
1978	1	2	23314
1979	1	1	15969
1980	2	3	30340
1981	2	4	38643
1982	2	4	39282
1983	2	5	47586
1984	1	2	23634
1985	2	1	16288
1986	1	1	15968
1987	1	2	23314
1988	2	4	39602
1989	1	0	8304
1990	1	5	49183
1991	1	4	39283
1992	3	2	23634
1993	2	0	7665
1994	3	3	32895
1995	1	5	47586
1996	1	6	53654
1997	1	4	39602
1998	1	3	30979
1999	1	2	23953
2000	1	1	15969
2001	1	4	39602
2002	1	6	58126
2003	2	5	49822
2004	3	3	31937
2005	2	0	7984
2006	1	5	48225
2007	1	3	31937
2008	2	7	65471
2009	2	2	23634
2010	1	2	24272
2011	1	1	16288
2012	1	2	23953
2013	3	0	7984
2014	1	9	82398
2015	1	5	47905
2016	1	2	23314
2017	1	4	38644
2018	2	2	23314
2019	1	3	31298
2020	2	0	7984
2021	2	0	7984
2022	2	4	38324
2023	1	1	16607
2024	1	4	39283
2025	1	3	31618
2026	3	0	7984
2027	3	2	24272
2028	1	2	23315
2029	1	2	23314
2030	2	3	30979
2031	3	2	23633
2032	1	5	47906
2033	2	2	23953
2034	2	0	7665
2035	1	4	39283
2036	1	4	39921
2037	2	2	23633
2038	2	3	31937
2039	3	0	7346
2040	2	0	7985
2041	1	5	47266
2042	3	3	30979
2043	1	3	32576
2044	1	3	33534
2045	2	2	23953
2046	2	2	23314
2047	2	2	22994
2048	2	3	30340
2049	1	2	26508
2050	1	1	15968
2051	1	7	66429
2052	1	5	47267
2053	1	4	39602
2054	2	2	23634
2055	2	0	7984
2056	1	4	39602
2057	2	3	30340
2058	1	6	58445
2059	4	0	7984
2060	1	5	47267
2061	1	1	15649
2062	1	0	7985
2063	1	4	39921
2064	1	2	22995
2065	4	0	7665
2066	2	3	30979
2067	2	4	38963
2068	2	6	55890
2069	1	3	31298
2070	1	2	23953
2071	4	0	7984
2072	2	4	39922
2073	1	2	23953
2074	2	3	31937
2075	2	3	31938
2076	1	5	47267
2077	2	4	39283
2078	1	2	23634
2079	1	10	92299
2080	1	9	81439
2081	1	1	15969
2082	1	5	47587
2083	1	2	23634
2084	2	3	32256
2085	2	0	7985
2086	1	2	23314
2087	1	5	49183
2088	2	5	53015
2089	1	1	16288
2090	3	2	24273
2091	1	4	38324
2092	1	1	15969
2093	2	4	38644
2094	1	3	31298
2095	1	0	7985
2096	1	1	16288
2097	1	3	33215
2098	1	3	32576
2099	2	1	15649
2100	1	2	23634
2101	2	3	31618
2102	1	1	15968
2103	1	2	23314
2104	2	2	23953
2105	2	2	23952
2106	1	2	23953
2107	1	4	39283
2108	1	1	15969
2109	1	4	41199
2110	2	2	22995
2111	1	4	39602
2112	1	1	16288
2113	1	1	16288
2114	2	1	15649
2115	2	1	15969
2116	1	7	70900
2117	1	2	23634
2118	1	2	27786
2119	1	4	41518
2120	1	6	56848
2121	3	4	40560
2122	1	4	39282
2123	1	1	16288
2124	2	1	15969
2125	1	4	38644
2126	1	4	38963
2127	1	2	23633
2128	1	3	31937
2129	2	4	38963
2130	1	0	8304
2131	1	0	7985
2132	1	2	23634
2133	2	3	39602
2134	1	3	31617
2135	1	2	24591
2136	3	0	7985
2137	1	1	15969
2138	2	3	31618
2139	1	3	30979
2140	1	4	39922
2141	1	1	15969
2142	2	0	7984
2143	2	4	39602
2144	2	0	7984
2145	1	1	15969
2146	1	1	15969
2147	1	3	31937
2148	3	3	31937
2149	2	3	31937
2150	1	3	31299
2151	3	0	7984
2152	1	4	42157
2153	2	3	30340
2154	1	12	111780
2155	1	4	39283
2156	1	6	54612
2157	2	4	39602
2158	1	2	23953
2159	1	11	98367
2160	1	2	26827
2161	1	3	32256
2162	3	0	7985
2163	2	2	24272
2164	2	4	51099
2165	1	1	16926
2166	2	0	9901
2167	1	2	24911
2168	1	3	30979
2169	1	7	65152
2170	1	1	15650
2171	1	3	31937
2172	1	5	49822
2173	1	3	31937
2174	1	4	39602
2175	1	3	32575
2176	1	0	8623
2177	1	0	7984
2178	1	3	31299
2179	1	1	15649
2180	1	4	40879
2181	1	2	23953
2182	1	8	73775
2183	2	2	23953
2184	1	6	56209
2185	2	2	23633
2186	2	5	48545
2187	1	0	7984
2188	2	2	22995
2189	1	6	55251
2190	2	1	15330
2191	2	7	69942
2192	1	3	31618
2193	4	0	8303
2194	4	0	8303
2195	1	5	48864
2196	1	5	48864
2197	2	0	7984
2198	1	0	8304
2199	1	2	23634
2200	2	0	7984
2201	1	6	56529
2202	2	0	7984
2203	1	2	23634
2204	2	4	40560
2205	3	0	7984
2206	2	3	30021
2207	1	5	47267
2208	1	1	16607
2209	2	7	63874
2210	1	7	65152
2211	1	2	24272
2212	1	4	39602
2213	2	6	56848
2214	3	3	58445
2215	1	5	48544
2216	1	7	65472
2217	3	2	22994
2218	1	2	23314
2219	3	5	51099
2220	1	5	48225
2221	2	2	22995
2222	1	3	31298
2223	1	1	15969
2224	1	3	31617
2225	2	0	7665
2226	2	3	31299
2227	2	2	22995
2228	1	2	24592
2229	2	4	38325
2230	3	3	31298
2231	1	5	47905
2232	2	4	38644
2233	2	0	7664
2234	1	2	23314
2235	1	0	7665
2236	2	1	15649
2237	1	3	32257
2238	1	3	31937
2239	1	3	31618
2240	1	3	31618
2241	2	7	67068
2242	1	3	31299
2243	1	4	46948
2244	1	1	15968
2245	1	2	23633
2246	1	4	38964
2247	2	1	15649
2248	1	2	24272
2249	1	4	39602
2250	1	5	47267
2251	1	2	23953
2252	1	3	32256
2253	1	4	39921
2254	2	2	23633
2255	1	2	23634
2256	3	2	24911
2257	1	4	40240
2258	1	4	45989
2259	2	1	16607
2260	3	0	7984
2261	3	3	56209
2262	2	3	32896
2263	3	0	7984
2264	2	0	8303
2265	1	3	31937
2266	1	1	15649
2267	2	0	8304
2268	2	2	23633
2269	2	3	30979
2270	1	0	8942
2271	1	2	25230
2272	1	3	31937
2273	1	4	39602
2274	2	4	38963
2275	2	13	116570
2276	1	3	30341
2277	4	0	8304
2278	3	0	8304
2279	2	3	31937
2280	2	0	7984
2281	1	4	40240
2282	2	6	56209
2283	2	4	39602
2284	1	4	40241
2285	1	4	39602
2286	1	6	57168
2287	1	3	31618
2288	1	1	15968
2289	1	5	48864
2290	1	11	106351
2291	1	0	7985
2292	2	8	74094
2293	2	1	15649
2294	1	3	31618
2295	1	3	31937
2296	1	5	47586
2297	2	7	63875
2298	1	4	40879
2299	2	4	39283
2300	1	4	39921
2301	2	1	15969
2302	2	3	31299
2303	1	1	15330
2304	1	5	48225
2305	2	3	30660
2306	1	4	39921
2307	2	4	41199
2308	2	1	15649
2309	1	3	33215
2310	2	1	15650
2311	1	2	23633
2312	1	2	23633
2313	1	1	15968
2314	2	1	15330
2315	2	5	47586
2316	1	5	47906
2317	1	6	56529
2318	2	2	22995
2319	2	0	7665
2320	1	1	15968
2321	2	2	23633
2322	2	3	30979
2323	3	0	7985
2324	1	5	49183
2325	1	6	54932
2326	1	4	39922
2327	1	1	16607
2328	2	3	31617
2329	2	3	31298
2330	1	2	23314
2331	2	4	40879
2332	1	3	30659
2333	1	2	23314
2334	1	3	31937
2335	1	1	15968
2336	1	3	30979
2337	2	0	7984
2338	2	5	48226
2339	1	6	58126
2340	2	2	25869
2341	1	4	39921
2342	1	5	48225
2343	2	3	31299
2344	2	4	39602
2345	1	3	34492
2346	1	2	23953
2347	1	1	15330
2348	3	5	49822
2349	1	2	23634
2350	1	1	15650
2351	1	3	31299
2352	3	1	15969
2353	2	3	38964
2354	2	3	30979
2355	2	2	23633
2356	1	1	22675
2357	2	6	56210
2358	1	2	22675
2359	2	4	40241
2360	2	3	32576
2361	2	3	33215
2362	1	0	7984
2363	1	1	15330
2364	1	5	47586
2365	2	2	22995
2366	1	5	49184
2367	2	2	22995
2368	2	4	39282
2369	4	0	7984
2370	2	5	49503
2371	2	0	7665
2372	3	0	7665
2373	3	1	15969
2374	2	2	25550
2375	1	6	60361
2376	1	2	26189
2377	1	0	7984
2378	1	3	30660
2379	1	3	30979
2380	1	1	17884
2381	1	3	33854
2382	2	4	39922
2383	1	0	7984
2384	1	3	31617
2385	1	3	33215
2386	2	2	23314
2387	1	5	49503
2388	2	0	9901
2389	2	2	23314
2390	2	4	40560
2391	2	2	22994
2392	2	7	69304
2393	2	3	33534
2394	2	3	33215
2395	2	3	33215
2396	1	0	7984
2397	2	9	94534
2398	2	0	7345
2399	1	0	7665
2400	1	2	23634
2401	1	4	40879
2402	2	4	38963
2403	1	0	7984
2404	1	3	35450
2405	4	0	7984
2406	2	2	23314
2407	2	4	38963
2408	1	2	23314
2409	3	1	17247
2410	1	1	15968
2411	2	6	56528
2412	4	0	7984
2413	1	7	69623
2414	1	3	32895
2415	2	1	15649
2416	2	3	32576
2417	1	1	15968
2418	1	1	16287
2419	1	1	17885
2420	1	2	23633
2421	2	0	7665
2422	2	1	15650
2423	1	0	7984
2424	2	4	40560
2425	1	2	25869
2426	1	1	15649
2427	2	3	34493
2428	1	11	109544
2429	1	2	23314
2430	3	1	15649
2431	1	5	53015
2432	1	3	34492
2433	2	2	23314
2434	1	3	30979
2435	2	2	24911
2436	3	1	15649
2437	4	0	12136
2438	1	5	54293
2439	1	2	24591
2440	2	0	7984
2441	1	3	34812
2442	2	1	15650
2443	1	4	42157
2444	2	3	35131
2445	1	6	59084
2446	1	2	26828
2447	1	0	7984
2448	3	3	33534
2449	3	0	8623
2450	1	5	49822
2451	2	0	7984
2452	2	3	34173
2453	3	1	16288
2454	1	1	15968
2455	1	2	24591
2456	1	3	33534
2457	1	5	49822
2458	1	8	84634
2459	2	9	90063
2460	1	5	47906
2461	1	8	76650
2462	1	6	60042
2463	1	5	51738
2464	1	3	32896
2465	1	7	67068
2466	2	4	38644
2467	2	3	30979
2468	1	5	51738
2469	1	1	16288
2470	1	5	52057
2471	2	2	22994
2472	1	2	25550
2473	1	5	48544
2474	2	0	7984
2475	2	1	15650
2476	1	1	15969
2477	1	2	25231
2478	2	3	32895
2479	2	5	48863
2480	1	4	39602
2481	3	4	40240
2482	1	6	56209
2483	2	3	30979
2484	2	4	41199
2485	2	7	68984
2486	1	5	49822
2487	1	2	23953
2488	2	5	51099
2489	2	6	57806
2490	3	0	9262
2491	2	4	40880
2492	2	6	57806
2493	1	5	49503
2494	1	4	42476
2495	1	0	9900
2496	1	1	16287
2497	1	2	23315
2498	1	3	32576
2499	2	3	33854
2500	1	4	41199
2501	3	0	7665
2502	1	5	48544
2503	1	0	8304
2504	1	0	7985
2505	3	4	43434
2506	3	2	25550
2507	1	2	22995
2508	2	0	7665
2509	1	6	60042
2510	3	0	7984
2511	1	6	59722
2512	2	2	23314
2513	1	1	15330
2514	2	2	24592
2515	2	3	30660
2516	2	3	30979
2517	1	2	23634
2518	1	5	48544
2519	2	3	30341
2520	2	2	23315
2521	1	2	26188
2522	1	3	33853
2523	2	4	40561
2524	2	3	35131
2525	1	2	22995
2526	3	0	7984
2527	2	0	7664
2528	1	1	36408
2529	1	5	106989
2530	2	3	38964
2531	1	1	22356
2532	1	2	30341
2533	2	2	26189
2534	1	2	23953
2535	1	1	22675
2536	1	0	8303
2537	1	2	28743
2538	1	5	50461
2539	1	8	84314
2540	1	1	16607
2541	1	3	31618
2542	2	4	39602
2543	1	2	23634
2544	2	4	42796
2545	1	3	31617
2546	1	5	48864
2547	1	3	31299
2548	1	1	15330
2549	4	0	7984
2550	2	3	32257
2551	1	4	49821
2552	1	2	23633
2553	2	4	39283
2554	1	1	15968
2555	2	2	25230
2556	1	3	33854
2557	3	6	62597
2558	3	0	7665
2559	2	7	71220
2560	1	1	15649
2561	3	1	15649
2562	1	2	22675
2563	1	0	9261
2564	1	1	16288
2565	2	0	7665
2566	1	8	112738
2567	2	1	16288
2568	1	2	24911
2569	1	0	7985
2570	1	1	15968
2571	1	2	25550
2572	1	4	461172
2573	1	5	52377
2574	1	1	15330
2575	3	0	8303
2576	1	5	51738
2577	1	1	16288
2578	3	3	32576
2579	2	3	31618
2580	1	8	78565
2581	2	1	15649
2582	1	2	23314
2583	1	3	34492
2584	2	4	41199
2585	1	4	41199
2586	2	3	32256
2587	2	6	60361
2588	2	0	8304
2589	1	8	77927
2590	1	3	33534
2591	2	2	23314
2592	1	1	15968
2593	2	2	24272
2594	1	3	30979
2595	2	3	30979
2596	1	3	31618
2597	2	5	51738
2598	1	4	42157
2599	2	7	74094
2600	2	3	32575
2601	1	4	41199
2602	4	0	7985
2603	1	1	15330
2604	3	2	25550
2605	1	1	15969
2606	4	0	8304
2607	1	1	15649
2608	2	9	94534
2609	1	1	16288
2610	3	0	7985
2611	1	3	31618
2612	2	0	7984
2613	1	2	23314
2614	1	1	15649
2615	1	2	25869
2616	1	5	50780
2617	2	1	17246
2618	1	1	15969
2619	2	4	39602
2620	1	3	31299
2621	2	6	59084
2622	1	2	23634
2623	1	1	18524
2624	1	5	49183
2625	2	2	24911
2626	2	2	24911
2627	2	0	7984
2628	2	2	22675
2629	1	12	124555
2630	2	4	42796
2631	1	5	52057
2632	1	5	49183
2633	1	5	49503
2634	1	4	41837
2635	1	4	42157
2636	2	2	23314
2637	2	5	51419
2638	1	2	25550
2639	4	0	7985
2640	3	0	9262
2641	1	4	42157
2642	1	0	7985
2643	1	3	32576
2644	1	3	33534
2645	1	0	8303
2646	2	2	22995
2647	1	1	17565
2648	1	5	50780
2649	1	2	22994
2650	2	3	30660
2651	1	4	40561
2652	1	2	22995
2653	1	1	15969
2654	1	3	30660
2655	3	2	23953
2656	1	3	34492
2657	2	1	15650
2658	2	0	7985
2659	2	7	68665
2660	1	2	24272
2661	1	1	15969
2662	2	3	31618
2663	1	1	17565
2664	1	1	21078
2665	1	6	58126
2666	1	1	71859
2667	1	5	56529
2668	2	0	8303
2669	1	3	32576
2670	2	1	15968
2671	1	1	15649
2672	1	3	33534
2673	2	2	24272
2674	1	5	111460
2675	1	1	17565
2676	2	4	39282
2677	1	3	32257
2678	1	2	23633
2679	1	3	31618
2680	1	0	7985
2681	3	2	23315
2682	1	1	16288
2683	1	9	86869
2684	1	2	23633
2685	1	5	47905
2686	2	2	22994
2687	2	5	49183
2688	2	4	40241
2689	1	3	31618
2690	1	1	15649
2691	4	3	33215
2692	2	2	22994
2693	3	0	7984
2694	1	4	41837
2695	4	0	7984
2696	2	0	7984
2697	1	2	23953
2698	1	1	16288
2699	2	1	15650
2700	3	3	30980
2701	1	1	15968
2702	1	5	49822
2703	1	8	73775
2704	2	4	40560
2705	1	3	31937
2706	2	5	47586
2707	3	1	15969
2708	1	3	31299
2709	1	5	48864
2710	1	3	32257
2711	2	3	31298
2712	2	4	41199
2713	2	3	31299
2714	1	5	47587
2715	1	5	46629
2716	1	2	23953
2717	1	9	81440
2718	1	5	49821
2719	4	0	60042
2720	2	5	48864
2721	2	3	31937
2722	2	4	39602
2723	2	2	25230
2724	1	4	42157
2725	1	4	40879
2726	1	2	23634
2727	2	0	8623
2728	2	2	31937
2729	2	7	110822
2730	1	4	39602
2731	2	1	16607
2732	1	0	8303
2733	2	4	39283
2734	3	5	50780
2735	3	2	23953
2736	2	5	48544
2737	2	2	23952
2738	1	3	31617
2739	2	1	15649
2740	1	2	24272
2741	1	0	7985
2742	3	1	15968
2743	1	5	48225
2744	1	4	39602
2745	2	4	39602
2746	1	4	39602
2747	1	0	8304
2748	4	0	8303
2749	2	0	7984
2750	2	4	39602
2751	3	4	40560
2752	1	4	40560
2753	1	8	75371
2754	1	2	23314
2755	1	5	47587
2756	1	3	30979
2757	1	2	23634
2758	2	1	15969
2759	1	5	48225
2760	1	5	51419
2761	3	0	7984
2762	1	0	7984
2763	1	4	38964
2764	2	1	15649
2765	1	1	15969
2766	2	4	38644
2767	1	3	31618
2768	1	4	38325
2769	1	3	31617
2770	1	1	15968
2771	2	6	56848
2772	1	7	66430
2773	2	3	31937
2774	2	7	64193
2775	2	4	38964
2776	1	3	33854
2777	2	1	15649
2778	1	2	23953
2779	2	1	15649
2780	1	2	23314
2781	1	6	55890
2782	3	0	7985
2783	1	2	23953
2784	2	5	47906
2785	3	0	7984
2786	3	0	7985
2787	1	2	23634
2788	2	2	23314
2789	1	4	40880
2790	2	3	31618
2791	3	1	15968
2792	1	2	23634
2793	2	2	23314
2794	1	2	24272
2795	1	1	15969
2796	3	0	7985
2797	1	6	57806
2798	2	1	15649
2799	1	6	56529
2800	1	7	64513
2801	3	0	7665
2802	1	5	48864
2803	2	3	31298
2804	1	4	39921
2805	2	4	38963
2806	3	0	8303
2807	2	3	30979
2808	2	6	56209
2809	1	1	15969
2810	2	4	39283
2811	1	1	15650
2812	1	0	8304
2813	1	4	41199
2814	2	4	39283
2815	1	5	46309
2816	2	9	84633
2817	1	2	23953
2818	2	2	23314
2819	1	4	39921
2820	2	2	23314
2821	2	3	30979
2822	2	2	23633
2823	1	4	40240
2824	2	1	15968
2825	2	2	23634
2826	1	2	23633
2827	1	0	8304
2828	1	2	23314
2829	1	5	46629
2830	2	4	46309
2831	1	6	58445
2832	2	2	23953
2833	1	1	15649
2834	2	5	49183
2835	3	0	7984
2836	2	3	30659
2837	1	5	47906
2838	1	3	31937
2839	1	4	38644
2840	2	5	45990
2841	1	1	15969
2842	4	0	7984
2843	2	5	47586
2844	1	0	7984
2845	1	3	30979
2846	2	6	55571
2847	1	2	23633
2848	3	3	30979
2849	3	0	7984
2850	3	2	23633
2851	3	1	15649
2852	2	4	38964
2853	1	2	23314
2854	2	1	15649
2855	2	3	30979
2856	2	4	39283
2857	1	5	48545
2858	1	3	31618
2859	3	1	16288
2860	2	1	15329
2861	3	2	24273
2862	3	3	32256
2863	1	3	30979
2864	2	1	15649
2865	1	0	8304
2866	1	6	55571
2867	1	5	47267
2868	1	6	53974
2869	2	3	31937
2870	1	3	30979
2871	2	1	15649
2872	2	2	23314
2873	1	3	31298
2874	2	4	38644
2875	2	3	30660
2876	2	0	7984
2877	2	3	30660
2878	1	4	38006
2879	1	5	46947
2880	2	0	7985
2881	1	0	7984
2882	3	0	7984
2883	1	1	15649
2884	1	5	50780
2885	1	8	74733
2886	2	0	7984
2887	1	1	15649
2888	2	3	30979
2889	1	3	31618
2890	1	0	7984
2891	1	3	30340
2892	3	1	15649
2893	1	7	67387
2894	2	3	31937
